Date,Game,Earnings,Players,Tournaments,ReleaseDate,Genre,TotalEarnings,TotalPlayers,TotalTournaments,Earnings_YoY_Growth,Players_YoY_Growth,Tournaments_YoY_Growth,Release_Decade
2009-05-01,Defense of the Ancients,10807.73,15,2,2003-01-01,Multiplayer Online Battle Arena,857420.65,468,94,71.37798765375327,0.0,100.0,2000
2009-05-01,Age of Empires II,10000.0,8,1,1999-01-01,Strategy,3253232.59,1994,1613,7316.196974191634,166.66666666666666,0.0,2000
2009-05-01,World of WarCraft,9300.0,9,1,2004-01-01,Role-Playing Game,8070537.61,487,202,-91.14285714285715,-75.0,-50.0,2000
2009-05-01,Wolfenstein: Enemy Territory,6637.46,18,1,2003-01-01,First-Person Shooter,140963.24,152,18,-9.87540666634079,0.0,0.0,2000
2009-05-01,Call of Duty 4: Modern Warfare,4977.93,15,1,2007-01-01,First-Person Shooter,425409.27,431,87,-40.36486005671287,-65.90909090909092,-50.0,2000
2009-05-01,Super Smash Bros. Brawl,2807.0,37,10,2008-01-01,Fighting Game,248100.83,509,348,-10.71882951653944,-5.128205128205132,-16.666666666666664,2000
2009-05-01,Super Smash Bros. Melee,1462.5,18,6,2001-01-01,Fighting Game,4061572.65,1963,2695,-78.31405693950177,-64.70588235294117,-45.45454545454546,2000
2009-05-01,Quake III Arena,801.28,6,1,1999-01-01,First-Person Shooter,1197552.96,308,114,-75.74333856036618,100.0,0.0,2000
2009-06-01,Counter-Strike,64265.54,93,7,2000-01-01,First-Person Shooter,13596060.66,4264,1023,-60.38106114119094,-51.05263157894737,-30.000000000000004,2000
2009-06-01,World of WarCraft,63497.65,18,4,2004-01-01,Role-Playing Game,8070537.61,487,202,582.770430107527,100.0,300.0,2000
2009-06-01,Halo 3,56000.0,32,1,2007-01-01,First-Person Shooter,2318079.4,214,43,-6.211621083560592,-33.333333333333336,-50.0,2000
2009-06-01,WarCraft III,49878.8,23,12,2002-01-01,Strategy,6273482.33,752,1533,190.0889887410428,35.29411764705883,50.0,2000
2009-06-01,Counter-Strike: Source,20884.26,50,4,2004-01-01,First-Person Shooter,3113222.29,1502,331,89.45749823780591,100.0,100.0,2000
2009-06-01,Gears of War 2,15000.0,0,1,2008-01-01,Third-Person Shooter,135000.0,0,5,0.0,,0.0,2000
2009-06-01,StarCraft: Brood War,13681.26,8,6,1998-01-01,Strategy,7548789.3,658,536,12.418559515132799,-38.46153846153846,-33.333333333333336,2000
2009-06-01,Team Fortress 2,13052.79,30,2,2007-01-01,First-Person Shooter,769120.02,1459,206,411.8741176470588,66.66666666666667,100.0,2000
2009-06-01,FIFA 09,9662.79,20,2,2008-01-01,Sports,121618.34,52,19,-62.83542307692307,566.6666666666667,100.0,2000
2009-06-01,Call of Duty 4: Modern Warfare,8336.09,26,2,2007-01-01,First-Person Shooter,425409.27,431,87,67.4609727336463,73.33333333333334,100.0,2000
2009-06-01,TrackMania Nations Forever,4470.4,5,1,2008-01-01,Racing,197070.19,140,85,16.673713441592675,-16.666666666666664,-50.0,2000
2009-06-01,Defense of the Ancients,2682.24,15,1,2003-01-01,Multiplayer Online Battle Arena,857420.65,468,94,-75.18220754959644,0.0,-50.0,2000
2009-06-01,Super Smash Bros. Brawl,2423.27,30,9,2008-01-01,Fighting Game,248100.83,509,348,-13.670466690416816,-18.918918918918916,-9.999999999999998,2000
2009-06-01,Super Smash Bros. Melee,1145.0,11,3,2001-01-01,Fighting Game,4061572.65,1963,2695,-21.70940170940171,-38.888888888888886,-50.0,2000
2009-06-01,Guilty Gear XX Accent Core,0.0,6,1,2007-01-01,Fighting Game,10365.0,33,4,-100.0,100.0,0.0,2000
2009-06-01,Street Fighter IV,0.0,8,2,2009-01-01,Fighting Game,7938.22,41,12,,,,2000
2009-06-01,Super Street Fighter II Turbo HD Remix,0.0,6,1,2008-01-01,Fighting Game,16360.0,29,8,,,,2000
2009-07-01,Counter-Strike,109693.03,120,8,2000-01-01,First-Person Shooter,13596060.66,4264,1023,70.68716764847849,29.032258064516125,14.28571428571428,2000
2009-07-01,Counter-Strike: Source,41007.69,79,5,2004-01-01,First-Person Shooter,3113222.29,1502,331,96.35692143269623,58.00000000000001,25.0,2000
2009-07-01,StarCraft: Brood War,32860.75,14,6,1998-01-01,Strategy,7548789.3,658,536,140.18803823624432,75.0,0.0,2000
2009-07-01,Call of Duty 4: Modern Warfare,29133.76,28,3,2007-01-01,First-Person Shooter,425409.27,431,87,249.4895088704656,7.692307692307687,50.0,2000
2009-07-01,WarCraft III,24833.51,11,7,2002-01-01,Strategy,6273482.33,752,1533,-50.212294602115534,-52.17391304347826,-41.666666666666664,2000
2009-07-01,Super Smash Bros. Brawl,14532.69,33,9,2008-01-01,Fighting Game,248100.83,509,348,499.7140227873906,10.000000000000009,0.0,2000
2009-07-01,Super Smash Bros. Melee,11193.56,24,6,2001-01-01,Fighting Game,4061572.65,1963,2695,877.6034934497817,118.18181818181816,100.0,2000
2009-07-01,Quake Live,8000.0,3,1,2010-01-01,First-Person Shooter,684854.12,225,411,-68.0,-84.21052631578947,-50.0,2000
2009-07-01,Quake III Arena,4074.14,7,2,1999-01-01,First-Person Shooter,1197552.96,308,114,408.4539736421725,16.666666666666675,100.0,2000
2009-07-01,TrackMania Nations Forever,3489.01,6,2,2008-01-01,Racing,197070.19,140,85,-21.95306907659269,19.999999999999996,100.0,2000
2009-07-01,Defense of the Ancients,2139.16,0,1,2003-01-01,Multiplayer Online Battle Arena,857420.65,468,94,-20.247256024815073,-100.0,0.0,2000
2009-07-01,Age of Empires III,1750.0,8,1,2005-01-01,Strategy,115843.65,166,163,250.0,166.66666666666666,0.0,2000
2009-07-01,Age of Empires,880.0,16,1,1997-01-01,Strategy,510716.46,473,265,256.27530364372467,6.666666666666665,0.0,2000
2009-07-01,Guilty Gear XX Accent Core Plus,0.0,3,1,2008-01-01,Fighting Game,0.0,3,1,,,,2000
2009-07-01,Marvel vs. Capcom 2,0.0,3,1,2000-01-01,Fighting Game,39279.73,68,29,-100.0,0.0,0.0,2000
2009-07-01,Street Fighter IV,0.0,3,1,2009-01-01,Fighting Game,7938.22,41,12,,-62.5,-50.0,2000
2009-07-01,Super Street Fighter II Turbo HD Remix,0.0,3,1,2008-01-01,Fighting Game,16360.0,29,8,,-50.0,0.0,2000
2009-08-01,StarCraft: Brood War,336149.17,79,14,1998-01-01,Strategy,7548789.3,658,536,922.9503891420615,464.28571428571433,133.33333333333334,2000
2009-08-01,World of WarCraft,143750.0,27,3,2004-01-01,Role-Playing Game,8070537.61,487,202,126.38633083271587,50.0,-25.0,2000
2009-08-01,Counter-Strike,70425.34,140,12,2000-01-01,First-Person Shooter,13596060.66,4264,1023,-35.797798638619064,16.666666666666675,50.0,2000
2009-08-01,WarCraft III,69178.26,33,13,2002-01-01,Strategy,6273482.33,752,1533,178.568192736347,200.0,85.71428571428572,2000
2009-08-01,Halo 3,59461.82,44,2,2007-01-01,First-Person Shooter,2318079.4,214,43,6.181821428571421,37.5,100.0,2000
2009-08-01,Quake Live,48500.0,15,3,2010-01-01,First-Person Shooter,684854.12,225,411,506.25,400.0,200.0,2000
2009-08-01,Counter-Strike: Source,42658.53,97,7,2004-01-01,First-Person Shooter,3113222.29,1502,331,4.025683963178595,22.78481012658229,39.99999999999999,2000
2009-08-01,Call of Duty 4: Modern Warfare,16001.29,30,3,2007-01-01,First-Person Shooter,425409.27,431,87,-45.076467987654176,7.14285714285714,0.0,2000
2009-08-01,Gears of War 2,15000.0,0,1,2008-01-01,Third-Person Shooter,135000.0,0,5,0.0,,0.0,2000
2009-08-01,Team Fortress 2,10048.2,84,4,2007-01-01,First-Person Shooter,769120.02,1459,206,-23.018756909442352,179.99999999999997,100.0,2000
2009-08-01,Defense of the Ancients,9515.44,10,3,2003-01-01,Multiplayer Online Battle Arena,857420.65,468,94,344.8213317376915,inf,200.0,2000
2009-08-01,FIFA 09,7867.65,13,5,2008-01-01,Sports,121618.34,52,19,-18.577864157246516,-35.0,150.0,2000
2009-08-01,Super Smash Bros. Melee,7196.46,54,13,2001-01-01,Fighting Game,4061572.65,1963,2695,-35.708925489299205,125.0,116.66666666666666,2000
2009-08-01,TrackMania Nations Forever,4241.4,5,1,2008-01-01,Racing,197070.19,140,85,21.564569892319007,-16.666666666666664,-50.0,2000
2009-08-01,Day of Defeat: Source,4002.64,29,2,2005-01-01,First-Person Shooter,14068.57,50,8,75.10740128269066,141.66666666666666,100.0,2000
2009-08-01,Super Smash Bros. Brawl,3258.54,26,6,2008-01-01,Fighting Game,248100.83,509,348,-77.57786067135541,-21.212121212121215,-33.333333333333336,2000
2009-08-01,Street Fighter IV,1602.72,4,2,2009-01-01,Fighting Game,7938.22,41,12,inf,33.33333333333333,100.0,2000
2009-08-01,Quake III Arena,1565.23,8,1,1999-01-01,First-Person Shooter,1197552.96,308,114,-61.58133986559127,14.28571428571428,-50.0,2000
2009-08-01,Pro Evolution Soccer 2009,713.06,3,2,2008-01-01,Sports,1395.97,5,2,,,,2000
2009-08-01,Age of Mythology,150.0,3,1,2002-01-01,Strategy,155403.52,217,257,-54.54545454545454,0.0,0.0,2000
2009-09-01,Counter-Strike,89385.66,117,11,2000-01-01,First-Person Shooter,13596060.66,4264,1023,26.922582127399043,-16.428571428571427,-8.333333333333337,2000
2009-09-01,Defense of the Ancients,27154.39,25,2,2003-01-01,Multiplayer Online Battle Arena,857420.65,468,94,185.37187980797523,150.0,-33.333333333333336,2000
2009-09-01,Counter-Strike: Source,8150.11,41,3,2004-01-01,First-Person Shooter,3113222.29,1502,331,-80.89453621585179,-57.73195876288659,-57.14285714285714,2000
2009-09-01,Super Smash Bros. Brawl,7067.0,44,14,2008-01-01,Fighting Game,248100.83,509,348,116.87626974043593,69.23076923076923,133.33333333333334,2000
2009-09-01,WarCraft III,6340.37,8,6,2002-01-01,Strategy,6273482.33,752,1533,-90.83473623071757,-75.75757575757575,-53.84615384615385,2000
2009-09-01,Super Smash Bros. Melee,5953.5,35,13,2001-01-01,Fighting Game,4061572.65,1963,2695,-17.271825314112775,-35.18518518518518,0.0,2000
2009-09-01,FIFA 09,5463.99,6,2,2008-01-01,Sports,121618.34,52,19,-30.5511811023622,-53.84615384615385,-60.0,2000
2009-09-01,StarCraft: Brood War,5400.0,24,2,1998-01-01,Strategy,7548789.3,658,536,-98.39357033069575,-69.62025316455696,-85.71428571428572,2000
2009-09-01,Call of Duty 2,4401.02,0,1,2005-01-01,First-Person Shooter,75090.24,53,17,426.1860353897657,-100.0,0.0,2000
2009-09-01,Call of Duty 4: Modern Warfare,1175.14,5,1,2007-01-01,First-Person Shooter,425409.27,431,87,-92.65596711265154,-83.33333333333334,-66.66666666666667,2000
2009-09-01,TrackMania Nations Forever,1163.84,2,1,2008-01-01,Racing,197070.19,140,85,-72.56000377233931,-60.0,0.0,2000
2009-09-01,BlazBlue: Calamity Trigger,35.0,3,1,2008-01-01,Fighting Game,35.0,3,1,,,,2000
2009-10-01,Counter-Strike,142067.11,213,15,2000-01-01,First-Person Shooter,13596060.66,4264,1023,58.93725011372069,82.05128205128204,36.36363636363635,2000
2009-10-01,Defense of the Ancients,15000.0,20,1,2003-01-01,Multiplayer Online Battle Arena,857420.65,468,94,-44.76031315746736,-19.999999999999996,-50.0,2000
2009-10-01,WarCraft III,14639.9,13,7,2002-01-01,Strategy,6273482.33,752,1533,130.89977398795338,62.5,16.666666666666675,2000
2009-10-01,Counter-Strike: Source,10258.06,20,2,2004-01-01,First-Person Shooter,3113222.29,1502,331,25.864068092332502,-51.21951219512195,-33.333333333333336,2000
2009-10-01,Quake Live,7092.13,11,5,2010-01-01,First-Person Shooter,684854.12,225,411,-85.37705154639174,-26.66666666666667,66.66666666666667,2000
2009-10-01,FIFA 09,3900.0,4,1,2008-01-01,Sports,121618.34,52,19,-28.623588256933118,-33.333333333333336,-50.0,2000
2009-10-01,StarCraft: Brood War,3900.0,4,1,1998-01-01,Strategy,7548789.3,658,536,-27.77777777777778,-83.33333333333334,-50.0,2000
2009-10-01,TrackMania Nations Forever,3326.76,3,1,2008-01-01,Racing,197070.19,140,85,185.8434149023921,50.0,0.0,2000
2009-10-01,Super Smash Bros. Melee,1174.0,14,4,2001-01-01,Fighting Game,4061572.65,1963,2695,-80.28050726463425,-60.0,-69.23076923076923,2000
2009-10-01,Super Smash Bros. Brawl,40.0,3,1,2008-01-01,Fighting Game,248100.83,509,348,-99.43398896278477,-93.18181818181819,-92.85714285714286,2000
2009-11-01,Counter-Strike,166890.78,205,7,2000-01-01,First-Person Shooter,13596060.66,4264,1023,17.473199813806307,-3.7558685446009377,-53.333333333333336,2000
2009-11-01,WarCraft III,90264.13,16,11,2002-01-01,Strategy,6273482.33,752,1533,516.5624765196484,23.076923076923084,57.14285714285714,2000
2009-11-01,Halo 3,59730.0,48,2,2007-01-01,First-Person Shooter,2318079.4,214,43,0.45101209481983595,9.090909090909083,0.0,2000
2009-11-01,Magic: The Gathering Online,50000.0,8,1,2002-01-01,Collectible Card Game,1818000.0,173,16,,,,2000
2009-11-01,StarCraft: Brood War,36269.84,13,5,1998-01-01,Strategy,7548789.3,658,536,829.9958974358974,225.0,400.0,2000
2009-11-01,Defense of the Ancients,30713.96,40,2,2003-01-01,Multiplayer Online Battle Arena,857420.65,468,94,104.75973333333334,100.0,100.0,2000
2009-11-01,Red Stone,23000.0,12,1,2004-01-01,Role-Playing Game,58000.0,12,2,-34.285714285714285,100.0,0.0,2000
2009-11-01,World of WarCraft,22891.26,15,2,2004-01-01,Role-Playing Game,8070537.61,487,202,-84.0756452173913,-44.44444444444444,-33.333333333333336,2000
2009-11-01,Counter-Strike: Source,18611.98,85,5,2004-01-01,First-Person Shooter,3113222.29,1502,331,81.43762075870096,325.0,150.0,2000
2009-11-01,FIFA 09,16000.0,3,1,2008-01-01,Sports,121618.34,52,19,310.2564102564102,-25.0,0.0,2000
2009-11-01,Call of Duty 4: Modern Warfare,15484.9,21,2,2007-01-01,First-Person Shooter,425409.27,431,87,1217.7068264206816,320.0,100.0,2000
2009-11-01,TrackMania Nations Forever,15299.39,5,2,2008-01-01,Racing,197070.19,140,85,359.8886003198307,66.66666666666667,100.0,2000
2009-11-01,Gears of War 2,15000.0,0,1,2008-01-01,Third-Person Shooter,135000.0,0,5,0.0,,0.0,2000
2009-11-01,Rainbow Six: Vegas 2,15000.0,0,1,2008-01-01,First-Person Shooter,79000.0,0,8,-55.88235294117647,,0.0,2000
2009-11-01,Asphalt 4,12000.0,3,1,2008-01-01,Racing,29500.0,5,2,-31.428571428571427,0.0,0.0,2000
2009-11-01,Carom 3D,12000.0,3,1,1999-01-01,Sports,60500.0,11,4,-31.428571428571427,0.0,0.0,2000
2009-11-01,Virtua Fighter 5,12000.0,3,1,2007-01-01,Fighting Game,39830.0,14,7,-31.428571428571427,0.0,0.0,2000
2009-11-01,Wise Star 2,12000.0,3,1,2008-01-01,Puzzle Game,12000.0,3,1,,,,2000
2009-11-01,Quake Live,7915.88,6,6,2010-01-01,First-Person Shooter,684854.12,225,411,11.614987316927362,-45.45454545454546,19.999999999999996,2000
2009-11-01,Super Smash Bros. Melee,5186.0,32,8,2001-01-01,Fighting Game,4061572.65,1963,2695,341.7376490630324,128.57142857142856,100.0,2000
2009-11-01,Team Fortress 2,4800.0,54,2,2007-01-01,First-Person Shooter,769120.02,1459,206,-52.230250194064624,-35.71428571428571,-50.0,2000
2009-11-01,Call of Duty: Modern Warfare 2,4211.84,11,2,2009-01-01,First-Person Shooter,117360.64,65,20,,,,2000
2009-11-01,Day of Defeat: Source,3715.0,12,1,2005-01-01,First-Person Shooter,14068.57,50,8,-7.186257070333579,-58.62068965517242,-50.0,2000
2009-11-01,Quake III Arena,519.84,3,1,1999-01-01,First-Person Shooter,1197552.96,308,114,-66.78826753895594,-62.5,0.0,2000
2009-11-01,Super Smash Bros. Brawl,240.0,3,1,2008-01-01,Fighting Game,248100.83,509,348,500.0,0.0,0.0,2000
2009-12-01,Counter-Strike,157209.11,178,9,2000-01-01,First-Person Shooter,13596060.66,4264,1023,-5.801201240715647,-13.170731707317074,28.57142857142858,2000
2009-12-01,WarCraft III,43671.94,18,7,2002-01-01,Strategy,6273482.33,752,1533,-51.6176137741537,12.5,-36.36363636363637,2000
2009-12-01,Defense of the Ancients,17578.56,20,1,2003-01-01,Multiplayer Online Battle Arena,857420.65,468,94,-42.76687213241145,-50.0,-50.0,2000
2009-12-01,Counter-Strike: Source,16574.28,45,3,2004-01-01,First-Person Shooter,3113222.29,1502,331,-10.948324681199962,-47.05882352941176,-40.0,2000
2009-12-01,World of WarCraft,15000.0,12,1,2004-01-01,Role-Playing Game,8070537.61,487,202,-34.472807525666994,-19.999999999999996,-50.0,2000
2009-12-01,FIFA 09,10087.8,0,1,2008-01-01,Sports,121618.34,52,19,-36.95125,-100.0,0.0,2000
2009-12-01,Quake Live,8438.07,11,4,2010-01-01,First-Person Shooter,684854.12,225,411,6.596739718136191,83.33333333333333,-33.333333333333336,2000
2009-12-01,Super Smash Bros. Melee,1755.0,16,5,2001-01-01,Fighting Game,4061572.65,1963,2695,-66.15888931739298,-50.0,-37.5,2000
2010-01-01,Halo 3,280000.0,32,1,2007-01-01,First-Person Shooter,2318079.4,214,43,368.77615938389414,-33.333333333333336,-50.0,2010
2010-01-01,StarCraft: Brood War,197846.4,54,4,1998-01-01,Strategy,7548789.3,658,536,445.4846230366608,315.3846153846154,-19.999999999999996,2010
2010-01-01,Counter-Strike,85405.53,111,6,2000-01-01,First-Person Shooter,13596060.66,4264,1023,-45.67393072831466,-37.64044943820225,-33.333333333333336,2010
2010-01-01,Gears of War 2,75000.0,0,1,2008-01-01,Third-Person Shooter,135000.0,0,5,400.0,,0.0,2010
2010-01-01,World of WarCraft,30000.0,27,2,2004-01-01,Role-Playing Game,8070537.61,487,202,100.0,125.0,100.0,2010
2010-01-01,Quake Live,9711.1,17,6,2010-01-01,First-Person Shooter,684854.12,225,411,15.08674376960608,54.54545454545454,50.0,2010
2010-01-01,Team Fortress 2,5894.11,30,2,2007-01-01,First-Person Shooter,769120.02,1459,206,22.79395833333333,-44.44444444444444,0.0,2010
2010-01-01,Counter-Strike: Source,5780.08,25,4,2004-01-01,First-Person Shooter,3113222.29,1502,331,-65.12620759393471,-44.44444444444444,33.33333333333333,2010
2010-01-01,Super Smash Bros. Melee,2798.5,19,5,2001-01-01,Fighting Game,4061572.65,1963,2695,59.45868945868946,18.75,0.0,2010
2010-01-01,Super Smash Bros. Brawl,1369.0,8,2,2008-01-01,Fighting Game,248100.83,509,348,470.4166666666667,166.66666666666666,100.0,2010
2010-01-01,Call of Duty: Modern Warfare 2,900.0,2,1,2009-01-01,First-Person Shooter,117360.64,65,20,-78.63166691992099,-81.81818181818181,-50.0,2010
2010-01-01,WarCraft III,711.74,4,5,2002-01-01,Strategy,6273482.33,752,1533,-98.37025788183442,-77.77777777777779,-28.57142857142857,2010
2010-01-01,Age of Empires,308.0,18,1,1997-01-01,Strategy,510716.46,473,265,-65.0,12.5,0.0,2010
2010-01-01,TrackMania Nations Forever,142.73,1,1,2008-01-01,Racing,197070.19,140,85,-99.06708698843548,-80.0,-50.0,2010
2010-01-01,Age of Mythology,75.0,1,1,2002-01-01,Strategy,155403.52,217,257,-50.0,-66.66666666666667,0.0,2010
2010-02-01,Counter-Strike,63991.89,145,10,2000-01-01,First-Person Shooter,13596060.66,4264,1023,-25.072896333527815,30.630630630630627,66.66666666666667,2010
2010-02-01,Special Force,43250.0,0,1,2004-01-01,First-Person Shooter,130250.0,0,3,,,,2010
2010-02-01,StarCraft: Brood War,22500.0,16,1,1998-01-01,Strategy,7548789.3,658,536,-88.62754136542287,-70.37037037037037,-75.0,2010
2010-02-01,World of WarCraft,20000.0,12,1,2004-01-01,Role-Playing Game,8070537.61,487,202,-33.333333333333336,-55.55555555555556,-50.0,2010
2010-02-01,Counter-Strike: Source,17074.35,96,6,2004-01-01,First-Person Shooter,3113222.29,1502,331,195.39989065895278,284.0,50.0,2010
2010-02-01,Call of Duty: Modern Warfare 2,14000.0,4,2,2009-01-01,First-Person Shooter,117360.64,65,20,1455.5555555555554,100.0,100.0,2010
2010-02-01,WarCraft III,11065.72,8,6,2002-01-01,Strategy,6273482.33,752,1533,1454.7419001320707,100.0,19.999999999999996,2010
2010-02-01,Quake Live,7427.61,17,7,2010-01-01,First-Person Shooter,684854.12,225,411,-23.51422598881693,0.0,16.666666666666675,2010
2010-02-01,FIFA 09,2731.65,3,2,2008-01-01,Sports,121618.34,52,19,-72.9212514125974,inf,100.0,2010
2010-02-01,TrackMania Nations Forever,2293.57,6,2,2008-01-01,Racing,197070.19,140,85,1506.9291669585932,500.0,100.0,2010
2010-02-01,Team Fortress 2,2032.11,24,2,2007-01-01,First-Person Shooter,769120.02,1459,206,-65.52303910174734,-19.999999999999996,0.0,2010
2010-02-01,Super Smash Bros. Brawl,1909.0,17,4,2008-01-01,Fighting Game,248100.83,509,348,39.444850255661066,112.5,100.0,2010
2010-02-01,Super Smash Bros. Melee,1755.0,20,6,2001-01-01,Fighting Game,4061572.65,1963,2695,-37.28783276755405,5.263157894736836,19.999999999999996,2010
2010-02-01,Defense of the Ancients,1365.83,0,2,2003-01-01,Multiplayer Online Battle Arena,857420.65,468,94,-92.23013716709445,-100.0,100.0,2010
2010-02-01,Day of Defeat: Source,1160.95,18,1,2005-01-01,First-Person Shooter,14068.57,50,8,-68.74966352624496,50.0,0.0,2010
2010-02-01,Age of Empires II,1000.0,18,1,1999-01-01,Strategy,3253232.59,1994,1613,-90.0,125.0,0.0,2010
2010-02-01,Age of Empires III,750.0,4,1,2005-01-01,Strategy,115843.65,166,163,-57.14285714285714,-50.0,0.0,2010
2010-02-01,Call of Duty 4: Modern Warfare,748.99,0,1,2007-01-01,First-Person Shooter,425409.27,431,87,-95.16309436935337,-100.0,-50.0,2010
2010-02-01,Pro Evolution Soccer 2009,682.91,3,1,2008-01-01,Sports,1395.97,5,2,-4.228255686758475,0.0,-50.0,2010
2010-02-01,FIFA 10,546.32,4,4,2009-01-01,Sports,117026.71,64,48,,,,2010
2010-02-01,StarCraft II,136.18,1,1,2010-01-01,Strategy,40148652.88,2213,7245,,,,2010
2010-02-01,Super Smash Bros.,40.0,3,2,1999-01-01,Fighting Game,76319.05,239,128,-60.0,-57.14285714285714,0.0,2010
2010-03-01,Counter-Strike,142970.57,175,7,2000-01-01,First-Person Shooter,13596060.66,4264,1023,123.41982710621613,20.68965517241379,-30.000000000000004,2010
2010-03-01,World of WarCraft,50000.0,37,1,2004-01-01,Role-Playing Game,8070537.61,487,202,150.0,208.33333333333334,0.0,2010
2010-03-01,Quake Live,20543.49,13,5,2010-01-01,First-Person Shooter,684854.12,225,411,176.5827769632493,-23.529411764705888,-28.57142857142857,2010
2010-03-01,WarCraft III,15053.23,16,8,2002-01-01,Strategy,6273482.33,752,1533,36.034799362355095,100.0,33.33333333333333,2010
2010-03-01,Counter-Strike: Source,13000.0,41,3,2004-01-01,First-Person Shooter,3113222.29,1502,331,-23.86240178981922,-57.29166666666667,-50.0,2010
